canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value
CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC(C)(C)C,CHEMBL4759230,IC50,nM,102.9,IC50,nM,102.9
CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OC(C)C,CHEMBL4787169,IC50,nM,237.4,IC50,nM,237.4
CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC(C)C,CHEMBL4750284,IC50,nM,49.2,IC50,nM,49.2
COc1cc(CNC(=O)CCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,CHEMBL4743210,IC50,nM,5.48,IC50,nM,5.48
COc1cc(CNC(=O)CCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,CHEMBL4788434,IC50,nM,4.35,IC50,nM,4.35
COc1cc(CNC(=O)CCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,CHEMBL4754487,IC50,nM,0.77,IC50,nM,0.77
COc1cc(CNC(=O)CCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,CHEMBL4748114,IC50,nM,1.94,IC50,nM,1.94
COc1cc(CNC(=O)CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,CHEMBL4782921,IC50,nM,2.94,IC50,nM,2.94
COc1cc(CNC(=O)c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3C=C(C)CC4C3)cc2)ccc1O,CHEMBL4782267,IC50,nM,24.9,IC50,nM,24.9
COc1cc(CNC(=O)CCCC/C=C/CNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,CHEMBL4741162,IC50,nM,4.41,IC50,nM,4.41
COc1cc(CNC(=O)CCCC/C=C/CCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,CHEMBL4794769,IC50,nM,5.64,IC50,nM,5.64
COc1cc(CNC(=O)Cc2cn(CCCCC3=CC4Cc5nc6cc(Cl)ccc6c(N)c5C(C3)C4)nn2)ccc1O,CHEMBL4744528,IC50,nM,1.06,IC50,nM,1.06
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,CHEMBL140476,IC50,nM,1.07,IC50,nM,1.07
Cn1c(=O)sc2cc(C(=O)CCN3CCN(Cc4ccccc4)CC3)ccc21,CHEMBL4795992,IC50,nM,460.0,IC50,uM,0.46
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,48.0,IC50,uM,0.048
COc1cc2c(cc1OC)/C(=C/c1ccc(N3CCCCC3)c(O)c1)OC2=O,CHEMBL4780148,IC50,nM,50.0,IC50,uM,0.05
COc1cc2c(cc1OC)/C(=C\c1ccc(N3CCCCC3)c(O)c1)OC2=O,CHEMBL4778409,IC50,nM,12.0,IC50,uM,0.012
CCN(CC)c1cc(/C=C2\OC(=O)c3cc(OC)c(OC)cc32)ccc1O,CHEMBL4761887,IC50,nM,1.55,IC50,10^-3microM,1.55
CCN(CC)c1cc(/C=C2/OC(=O)c3cc(OC)c(OC)cc32)ccc1O,CHEMBL4778167,IC50,nM,1.28,IC50,10^-3microM,1.28
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,32.0,IC50,uM,0.032
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CHEMBL636,IC50,nM,10900.0,IC50,uM,10.9
O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccs1)[C@@]21CSc2ccccc2C1=O,CHEMBL4789991,IC50,nM,19120.0,IC50,umol/L,19.12
O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccc3ccccc13)[C@@]21CSc2ccccc2C1=O,CHEMBL4757955,IC50,nM,16480.0,IC50,umol/L,16.48
O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccc(Cl)cc1Cl)[C@@]21CSc2ccccc2C1=O,CHEMBL4797884,IC50,nM,19480.0,IC50,umol/L,19.48
O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccccc1Cl)[C@@]21CSc2ccccc2C1=O,CHEMBL4748587,IC50,nM,33160.0,IC50,umol/L,33.16
O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccc(Br)c1)[C@@]21CSc2ccccc2C1=O,CHEMBL4797575,IC50,nM,38340.0,IC50,umol/L,38.34
O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccc(F)c1)[C@@]21CSc2ccccc2C1=O,CHEMBL4761620,IC50,nM,12240.0,IC50,umol/L,12.24
COc1ccc([C@@H]2[C@H]3CSCN3C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,CHEMBL4752440,IC50,nM,1100.0,IC50,umol/L,1.1
CC(C)c1ccc([C@@H]2[C@H]3CSCN3C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,CHEMBL4756742,IC50,nM,28340.0,IC50,umol/L,28.34
Cc1ccc([C@@H]2[C@H]3CSCN3C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,CHEMBL4760400,IC50,nM,7110.0,IC50,umol/L,7.11
O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccccc1)[C@@]21CSc2ccccc2C1=O,CHEMBL4754171,IC50,nM,12860.0,IC50,umol/L,12.86
O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccc(Br)cc1)[C@@]21CSc2ccccc2C1=O,CHEMBL4762214,IC50,nM,34560.0,IC50,umol/L,34.56
O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccc(Cl)cc1)[C@@]21CSc2ccccc2C1=O,CHEMBL4743869,IC50,nM,21280.0,IC50,umol/L,21.28
O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccc(F)cc1)[C@@]21CSc2ccccc2C1=O,CHEMBL4788300,IC50,nM,19800.0,IC50,umol/L,19.8
CN1C[C@@H](c2cccs2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,CHEMBL4763528,IC50,nM,21160.0,IC50,umol/L,21.16
CN1C[C@@H](c2cccc3ccccc23)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,CHEMBL4794820,IC50,nM,2120.0,IC50,umol/L,2.12
CN1C[C@@H](c2ccc(Cl)cc2Cl)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,CHEMBL4780172,IC50,nM,24120.0,IC50,umol/L,24.12
CN1C[C@@H](c2ccccc2Br)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,CHEMBL4755928,IC50,nM,27100.0,IC50,umol/L,27.1
CN1C[C@@H](c2ccccc2Cl)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,CHEMBL4754607,IC50,nM,10110.0,IC50,umol/L,10.11
CN1C[C@@H](c2cccc(Br)c2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,CHEMBL4739877,IC50,nM,19800.0,IC50,umol/L,19.8
CN1C[C@@H](c2cccc(F)c2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,CHEMBL4799570,IC50,nM,24560.0,IC50,umol/L,24.56
COc1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,CHEMBL4747183,IC50,nM,1160.0,IC50,umol/L,1.16
CC(C)c1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,CHEMBL4791084,IC50,nM,19800.0,IC50,umol/L,19.8
Cc1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,CHEMBL4797045,IC50,nM,6600.0,IC50,umol/L,6.6
CN1C[C@@H](c2ccccc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,CHEMBL4800067,IC50,nM,11120.0,IC50,umol/L,11.12
CN1C[C@@H](c2ccc(Br)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,CHEMBL4740786,IC50,nM,28340.0,IC50,umol/L,28.34
CN1C[C@@H](c2ccc(Cl)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,CHEMBL4744408,IC50,nM,22240.0,IC50,umol/L,22.24
CN1C[C@@H](c2ccc(F)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,CHEMBL4791351,IC50,nM,23320.0,IC50,umol/L,23.32
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,9.0,IC50,nM,9.0
Nc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL292314,IC50,nM,14.5,IC50,nM,14.5
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,IC50,nM,320.0,IC50,nM,320.0
COc1cc2c(cc1O)CCC(C)(CCN)O2,CHEMBL4796696,IC50,nM,101000.0,IC50,uM,101.0
COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,CHEMBL4749077,IC50,nM,275.0,IC50,nM,275.0
COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,CHEMBL4757922,IC50,nM,57.8,IC50,nM,57.8
COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,CHEMBL4792460,IC50,nM,69.8,IC50,nM,69.8
COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,CHEMBL4794549,IC50,nM,111.0,IC50,nM,111.0
COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4789172,IC50,nM,11.0,IC50,nM,11.0
COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4789620,IC50,nM,7.89,IC50,nM,7.89
COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4747836,IC50,nM,10.4,IC50,nM,10.4
COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4798535,IC50,nM,5.43,IC50,nM,5.43
COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4787579,IC50,nM,3.69,IC50,nM,3.69
COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4797814,IC50,nM,2.05,IC50,nM,2.05
COc1cc2c(cc1O)CCC(C)(CC(=O)NCCOCCOCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4758624,IC50,nM,47.9,IC50,nM,47.9
COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4762419,IC50,nM,3.8,IC50,nM,3.8
COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4797177,IC50,nM,7.94,IC50,nM,7.94
COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4794645,IC50,nM,6.23,IC50,nM,6.23
COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4796461,IC50,nM,0.44,IC50,nM,0.44
COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4751100,IC50,nM,0.12,IC50,nM,0.12
COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4785201,IC50,nM,0.27,IC50,nM,0.27
COc1cc2c(cc1O)CCC(C)(CCNCCOCCOCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4787251,IC50,nM,8.35,IC50,nM,8.35
COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL4747041,IC50,nM,6.99,IC50,nM,6.99
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,7120.0,IC50,uM,7.12
COCCn1cnc2cc(NC(=O)c3ccccc3)cc(C(=O)NCc3cc(F)cc(F)c3)c21,CHEMBL4750190,IC50,nM,120.0,IC50,uM,0.12
O=c1ccoc2ccc(OCCCCN3CCCCC3)cc12,CHEMBL4776765,IC50,nM,5580.0,IC50,uM,5.58
O=c1ccoc2ccc(OCCCCCN3CCOCC3)cc12,CHEMBL4781384,IC50,nM,96200.0,IC50,uM,96.2
O=c1ccoc2ccc(OCCCN3CCCCCC3)cc12,CHEMBL4754186,IC50,nM,10600.0,IC50,uM,10.6
O=c1ccoc2ccc(OCCCCN3CCCC3)cc12,CHEMBL4780719,IC50,nM,3740.0,IC50,uM,3.74
O=c1ccoc2ccc(OCCCCCN3CCCC3)cc12,CHEMBL4778990,IC50,nM,7200.0,IC50,uM,7.2
O=c1ccoc2ccc(OCCCN3CCCCC3)cc12,CHEMBL4778747,IC50,nM,15900.0,IC50,uM,15.9
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,7.0,IC50,nM,7.0
CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,CHEMBL4744490,IC50,nM,16500.0,IC50,nM,16500.0
CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1.O=C(O)/C=C/C(=O)O,CHEMBL4761198,IC50,nM,17555.0,IC50,nM,17555.0
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CHEMBL636,IC50,nM,4150.0,IC50,nM,4150.0
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccc(OC)cc1,CHEMBL4742830,IC50,nM,132.05,IC50,nM,132.05
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1,CHEMBL4782471,IC50,nM,87.62,IC50,nM,87.62
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)cc1,CHEMBL4797974,IC50,nM,91.9,IC50,nM,91.9
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)cc1,CHEMBL4756262,IC50,nM,79.25,IC50,nM,79.25
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccccc1,CHEMBL4759625,IC50,nM,117.8,IC50,nM,117.8
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccccc1,CHEMBL4749805,IC50,nM,143.51,IC50,nM,143.51
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccccc1,CHEMBL4752521,IC50,nM,97.43,IC50,nM,97.43
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccccc1,CHEMBL4777023,IC50,nM,78.99,IC50,nM,78.99
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccc(OC)c(OC)c1,CHEMBL4764274,IC50,nM,88.79,IC50,nM,88.79
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,CHEMBL4790766,IC50,nM,47.33,IC50,nM,47.33
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1,CHEMBL4752188,IC50,nM,76.52,IC50,nM,76.52
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)c(OC)c1,CHEMBL4785119,IC50,nM,79.16,IC50,nM,79.16
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)nc1-c1ccc(OC)cc1,CHEMBL4762860,IC50,nM,71.89,IC50,nM,71.89
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1,CHEMBL4743674,IC50,nM,77.91,IC50,nM,77.91
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccc(OC)cc1,CHEMBL4779365,IC50,nM,100.6,IC50,nM,100.6
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(OC)c3)CC2)nc1-c1ccc(OC)cc1,CHEMBL4797335,IC50,nM,68.5,IC50,nM,68.5
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccccc1,CHEMBL4800558,IC50,nM,79.12,IC50,nM,79.12
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(OC)c3)CC2)nc1-c1ccccc1,CHEMBL4764003,IC50,nM,84.65,IC50,nM,84.65
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)nc1-c1ccc(OC)c(OC)c1,CHEMBL4750278,IC50,nM,68.02,IC50,nM,68.02
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,CHEMBL4800002,IC50,nM,51.36,IC50,nM,51.36
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1,CHEMBL4792354,IC50,nM,66.07,IC50,nM,66.07
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(OC)c3)CC2)nc1-c1ccc(OC)c(OC)c1,CHEMBL4746943,IC50,nM,85.58,IC50,nM,85.58
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,26.55,IC50,nM,26.55
CCc1ccc(NC(=O)COc2c(Cl)cc(Cl)cc2S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,CHEMBL4778925,IC50,nM,5540.0,IC50,uM,5.54
C[n+]1ccccc1/C=N/O.[Cl-],CHEMBL748,IC50,nM,996000.0,IC50,uM,996.0
CS(=O)(=O)[O-].CS(=O)(=O)[O-].NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,CHEMBL4793290,IC50,nM,636000.0,IC50,uM,636.0
CS(=O)(=O)[O-].CS(=O)(=O)[O-].O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,CHEMBL590824,IC50,nM,2169000.0,IC50,uM,2169.0
Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccncc3)CC2)c1,CHEMBL4749209,IC50,nM,484000.0,IC50,uM,484.0
O/N=C/c1cc(Cl)cc(CN2CCN(c3ccncc3)CC2)c1O,CHEMBL4758307,IC50,nM,262000.0,IC50,uM,262.0
Cc1cc(/C=N/O)c(O)c(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1,CHEMBL4753561,IC50,nM,5149000.0,IC50,uM,5149.0
O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Cl)cc(/C=N/O)c2O)cc1,CHEMBL4796213,IC50,nM,4275000.0,IC50,uM,4275.0
Cc1cc(/C=N/O)c(O)c(CN2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)c1,CHEMBL4783438,IC50,nM,1905000.0,IC50,uM,1905.0
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(Cc2cc(Cl)cc(/C=N/O)c2O)CC1,CHEMBL4778694,IC50,nM,4148000.0,IC50,uM,4148.0
Cc1cc(/C=N/O)c(O)c(CNc2ccc(-n3cccn3)cc2)c1,CHEMBL4796014,IC50,nM,3183000.0,IC50,uM,3183.0
O/N=C/c1cc(Cl)cc(CNc2ccc(-n3cccn3)cc2)c1O,CHEMBL4751296,IC50,nM,3035000.0,IC50,uM,3035.0
Cc1cc(/C=N/O)c(O)c(CNc2ncccc2OCc2ccccc2)c1,CHEMBL4779687,IC50,nM,96700.0,IC50,uM,96.7
O/N=C/c1cc(Cl)cc(CNc2ncccc2OCc2ccccc2)c1O,CHEMBL4752528,IC50,nM,826000.0,IC50,uM,826.0
Cc1cc(/C=N/O)c(O)c(CNc2ccc(N3CCOCC3=O)cc2)c1,CHEMBL4764015,IC50,nM,5305000.0,IC50,uM,5305.0
O=C1COCCN1c1ccc(NCc2cc(Cl)cc(/C=N/O)c2O)cc1,CHEMBL4754173,IC50,nM,4177000.0,IC50,uM,4177.0
Cc1cc(/C=N/O)c(O)c(CNc2ccc(N3CCOCC3)c(F)c2)c1,CHEMBL4785155,IC50,nM,3269000.0,IC50,uM,3269.0
O/N=C/c1cc(Cl)cc(CNc2ccc(N3CCOCC3)c(F)c2)c1O,CHEMBL4763394,IC50,nM,5917000.0,IC50,uM,5917.0
Cc1cc(/C=N/O)c(O)c(CNc2ccc(Cn3cncn3)cc2)c1,CHEMBL4752879,IC50,nM,3255000.0,IC50,uM,3255.0
COc1ccc(C(CN(C)c2ccc(NCc3cc(C)cc(/C=N/O)c3O)cc2)C2(O)CCCCC2)cc1,CHEMBL4753820,IC50,nM,1256000.0,IC50,uM,1256.0
COc1ccc(C(CN(C)c2ccc(NCc3cc(Cl)cc(/C=N/O)c3O)cc2)C2(O)CCCCC2)cc1,CHEMBL4783532,IC50,nM,2505000.0,IC50,uM,2505.0
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C)CC3)cc1)C2,CHEMBL4786658,IC50,nM,320.0,IC50,uM,0.32
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4)CC3)cc1)C2.[Cl-],CHEMBL4800260,IC50,nM,370.0,IC50,uM,0.37
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccc(Br)cc4)CC3)cc1)C2.[Br-],CHEMBL4780628,IC50,nM,2550.0,IC50,uM,2.55
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4cccc(Br)c4)CC3)cc1)C2.[Br-],CHEMBL4778690,IC50,nM,1990.0,IC50,uM,1.99
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4Br)CC3)cc1)C2.[Br-],CHEMBL4794208,IC50,nM,540.0,IC50,uM,0.54
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4cccc(Cl)c4)CC3)cc1)C2.[Br-],CHEMBL4791075,IC50,nM,320.0,IC50,uM,0.32
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4Cl)CC3)cc1)C2.[Cl-],CHEMBL4787855,IC50,nM,480.0,IC50,uM,0.48
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccn4)CC3)cc1)C2.[Cl-],CHEMBL4784191,IC50,nM,380.0,IC50,uM,0.38
CCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-],CHEMBL4794690,IC50,nM,2150.0,IC50,uM,2.15
CCCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-],CHEMBL4776999,IC50,nM,540.0,IC50,uM,0.54
CCCCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-],CHEMBL4797677,IC50,nM,540.0,IC50,uM,0.54
CCCCCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-],CHEMBL4794354,IC50,nM,4250.0,IC50,uM,4.25
C=CC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Cl-],CHEMBL4798336,IC50,nM,430.0,IC50,uM,0.43
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(CCO)CC3)cc1)C2.[Cl-],CHEMBL4790642,IC50,nM,1100.0,IC50,uM,1.1
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(OCCN[N+]3(C)CCN(c4ccc(/C=C5\Cc6cc(OC)c(OC)cc6C5=O)cc4)CC3)cc1)C2.[Br-],CHEMBL4794250,IC50,nM,24000.0,IC50,uM,24.0
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(OCCCCN[N+]3(C)CCN(c4ccc(/C=C5\Cc6cc(OC)c(OC)cc6C5=O)cc4)CC3)cc1)C2.[Br-],CHEMBL4780352,IC50,nM,0.0,IC50,uM,0.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,14.0,IC50,uM,0.013999999999999999
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL659,IC50,nM,3000.0,IC50,uM,3.0
O=c1cc(-c2ccc(OCCCCN3CCC(Cc4ccccc4)CC3)cc2)oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)cc(O)c12,CHEMBL4779180,IC50,nM,670.0,IC50,uM,0.67
O=c1cc(-c2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2)oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)cc(O)c12,CHEMBL4777818,IC50,nM,1000.0,IC50,uM,1.0
O=c1cc(-c2ccc(OCCCCN3CCc4ccccc4C3)cc2)oc2cc(OCCCCN3CCc4ccccc4C3)cc(O)c12,CHEMBL4792240,IC50,nM,590.0,IC50,uM,0.59
CCN(CCCCOc1ccc(-c2cc(=O)c3c(O)cc(OCCCCN(CC)Cc4ccccc4)cc3o2)cc1)Cc1ccccc1,CHEMBL4783427,IC50,nM,360.0,IC50,uM,0.36
